201001,201002,201003,201004,201005,201006,201007,201008,201009,201010,201011,201012,201101,201102,201103,201104,201105,201106,201107,201108,201109,201110,201111,201112,201201,201202,201203,201204,201205,201206,201207,201208,201209,201210,201211,201212,201301,201302,201303,201304,201305,201306,201307,201308,201309,201310,201311,201312,201401,201402,201403,201404,201405,201406,201407,201408,201409,201410,201411,201412,201501,201502,201503,201504,201505,201506,201507,201508,201509,201510,201511,201512,201601,201602,201603,201604,201605,201606,201607,201608,201609,201610,201611,201612,201701,201702,201703,201704,201705,201706,201707,201708,201709,201710,201711,201712,201801,201802,201803,201804,201805,201806,201807,201808,201809,201810,201811,201812,201901,201902,201903,201904,201905,201906,201907,201908,201909,201910,201911,201912,202001,202002,202003,202004,202005,202006,202007,202008,202009,202010,202011,202012,202101,202102,202103,202104,202105,202106,202107,202108,202109,202110,202111,202112,202201,202202,202203,202204,202205,202206,202207,202208,202210,202211,202212,core_number
24.333397,24.510252,23.25371,20.604006,17.942564,18.222183,17.40639,21.484642,22.804186,24.952122,26.117039,26.310715,23.589611,22.633265,19.112783,21.566416,19.952124,18.911198,18.591795,22.390873,24.870813,25.194956,23.906387,26.526825,27.184044,27.6625,21.561584,21.657185,19.54913,18.75888,18.376043,22.990507,25.122765,27.165815,26.062466,26.461561,27.38556,26.12179,24.144997,22.652884,18.76876,17.837399,18.492365,22.661276,24.7348,26.798632,26.132599,27.531082,24.265684,22.101173,23.845137,22.037977,19.745953,17.889105,19.041878,21.73136,25.52574,27.493793,25.976286,24.608616,22.761583,27.250141,25.879805,23.013826,20.292112,17.982414,18.66816,22.01216,24.713907,27.073103,27.024654,23.609175,26.604437,26.754375,23.92468,23.268398,18.746254,17.911465,18.317226,21.6221,22.576849,25.854988,26.703024,25.434072,22.136316,23.333744,23.891998,22.826647,20.297903,18.483303,18.674221,22.652325,25.260023,26.594707,25.384207,28.32878,23.717089,26.074703,23.429382,23.21092,19.901245,18.785666,19.255096,22.524698,25.015068,26.611767,25.885876,29.159277,28.011124,28.30126,24.808146,22.143562,18.86804,17.972794,18.820045,21.593458,24.985052,27.298914,27.536308,29.24517,25.01512,24.957787,24.290081,22.692545,19.171387,18.336329,18.624474,22.285172,24.078348,25.71534,27.122349,24.698082,26.802687,23.6222,23.802744,23.088533,20.334625,18.002459,19.21179,21.992603,23.979599,25.524168,25.807285,28.162338,24.01862,27.399881,25.9661,22.9917,19.657028,17.395895,18.25425,21.805416,24.815662,25.458397,26.060835,43594
24.333397,24.510252,23.25371,20.604006,17.942564,18.222183,17.40639,21.484642,22.804186,24.952122,26.117039,26.310715,23.589611,22.633265,19.112783,21.566416,19.952124,18.911198,18.591795,22.390873,24.870813,25.194956,23.906387,26.526825,27.184044,27.6625,21.561584,21.657185,19.54913,18.75888,18.376043,22.990507,25.122765,27.165815,26.062466,26.461561,27.38556,26.12179,24.144997,22.652884,18.76876,17.837399,18.492365,22.661276,24.7348,26.798632,26.132599,27.531082,24.265684,22.101173,23.845137,22.037977,19.745953,17.889105,19.041878,21.73136,25.52574,27.493793,25.976286,24.608616,22.761583,27.250141,25.879805,23.013826,20.292112,17.982414,18.66816,22.01216,24.713907,27.073103,27.024654,23.609175,26.604437,26.754375,23.92468,23.268398,18.746254,17.911465,18.317226,21.6221,22.576849,25.854988,26.703024,25.434072,22.136316,23.333744,23.891998,22.826647,20.297903,18.483303,18.674221,22.652325,25.260023,26.594707,25.384207,28.32878,23.717089,26.074703,23.429382,23.21092,19.901245,18.785666,19.255096,22.524698,25.015068,26.611767,25.885876,29.159277,28.011124,28.30126,24.808146,22.143562,18.86804,17.972794,18.820045,21.593458,24.985052,27.298914,27.536308,29.24517,25.01512,24.957787,24.290081,22.692545,19.171387,18.336329,18.624474,22.285172,24.078348,25.71534,27.122349,24.698082,26.802687,23.6222,23.802744,23.088533,20.334625,18.002459,19.21179,21.992603,23.979599,25.524168,25.807285,28.162338,24.01862,27.399881,25.9661,22.9917,19.657028,17.395895,18.25425,21.805416,24.815662,25.458397,26.060835,43596
24.333397,24.510252,23.25371,20.604006,17.942564,18.222183,17.40639,21.484642,22.804186,24.952122,26.117039,26.310715,23.589611,22.633265,19.112783,21.566416,19.952124,18.911198,18.591795,22.390873,24.870813,25.194956,23.906387,26.526825,27.184044,27.6625,21.561584,21.657185,19.54913,18.75888,18.376043,22.990507,25.122765,27.165815,26.062466,26.461561,27.38556,26.12179,24.144997,22.652884,18.76876,17.837399,18.492365,22.661276,24.7348,26.798632,26.132599,27.531082,24.265684,22.101173,23.845137,22.037977,19.745953,17.889105,19.041878,21.73136,25.52574,27.493793,25.976286,24.608616,22.761583,27.250141,25.879805,23.013826,20.292112,17.982414,18.66816,22.01216,24.713907,27.073103,27.024654,23.609175,26.604437,26.754375,23.92468,23.268398,18.746254,17.911465,18.317226,21.6221,22.576849,25.854988,26.703024,25.434072,22.136316,23.333744,23.891998,22.826647,20.297903,18.483303,18.674221,22.652325,25.260023,26.594707,25.384207,28.32878,23.717089,26.074703,23.429382,23.21092,19.901245,18.785666,19.255096,22.524698,25.015068,26.611767,25.885876,29.159277,28.011124,28.30126,24.808146,22.143562,18.86804,17.972794,18.820045,21.593458,24.985052,27.298914,27.536308,29.24517,25.01512,24.957787,24.290081,22.692545,19.171387,18.336329,18.624474,22.285172,24.078348,25.71534,27.122349,24.698082,26.802687,23.6222,23.802744,23.088533,20.334625,18.002459,19.21179,21.992603,23.979599,25.524168,25.807285,28.162338,24.01862,27.399881,25.9661,22.9917,19.657028,17.395895,18.25425,21.805416,24.815662,25.458397,26.060835,43598
24.333397,24.510252,23.25371,20.604006,17.942564,18.222183,17.40639,21.484642,22.804186,24.952122,26.117039,26.310715,23.589611,22.633265,19.112783,21.566416,19.952124,18.911198,18.591795,22.390873,24.870813,25.194956,23.906387,26.526825,27.184044,27.6625,21.561584,21.657185,19.54913,18.75888,18.376043,22.990507,25.122765,27.165815,26.062466,26.461561,27.38556,26.12179,24.144997,22.652884,18.76876,17.837399,18.492365,22.661276,24.7348,26.798632,26.132599,27.531082,24.265684,22.101173,23.845137,22.037977,19.745953,17.889105,19.041878,21.73136,25.52574,27.493793,25.976286,24.608616,22.761583,27.250141,25.879805,23.013826,20.292112,17.982414,18.66816,22.01216,24.713907,27.073103,27.024654,23.609175,26.604437,26.754375,23.92468,23.268398,18.746254,17.911465,18.317226,21.6221,22.576849,25.854988,26.703024,25.434072,22.136316,23.333744,23.891998,22.826647,20.297903,18.483303,18.674221,22.652325,25.260023,26.594707,25.384207,28.32878,23.717089,26.074703,23.429382,23.21092,19.901245,18.785666,19.255096,22.524698,25.015068,26.611767,25.885876,29.159277,28.011124,28.30126,24.808146,22.143562,18.86804,17.972794,18.820045,21.593458,24.985052,27.298914,27.536308,29.24517,25.01512,24.957787,24.290081,22.692545,19.171387,18.336329,18.624474,22.285172,24.078348,25.71534,27.122349,24.698082,26.802687,23.6222,23.802744,23.088533,20.334625,18.002459,19.21179,21.992603,23.979599,25.524168,25.807285,28.162338,24.01862,27.399881,25.9661,22.9917,19.657028,17.395895,18.25425,21.805416,24.815662,25.458397,26.060835,43600
24.333397,24.510252,23.25371,20.604006,17.942564,18.222183,17.40639,21.484642,22.804186,24.952122,26.117039,26.310715,23.589611,22.633265,19.112783,21.566416,19.952124,18.911198,18.591795,22.390873,24.870813,25.194956,23.906387,26.526825,27.184044,27.6625,21.561584,21.657185,19.54913,18.75888,18.376043,22.990507,25.122765,27.165815,26.062466,26.461561,27.38556,26.12179,24.144997,22.652884,18.76876,17.837399,18.492365,22.661276,24.7348,26.798632,26.132599,27.531082,24.265684,22.101173,23.845137,22.037977,19.745953,17.889105,19.041878,21.73136,25.52574,27.493793,25.976286,24.608616,22.761583,27.250141,25.879805,23.013826,20.292112,17.982414,18.66816,22.01216,24.713907,27.073103,27.024654,23.609175,26.604437,26.754375,23.92468,23.268398,18.746254,17.911465,18.317226,21.6221,22.576849,25.854988,26.703024,25.434072,22.136316,23.333744,23.891998,22.826647,20.297903,18.483303,18.674221,22.652325,25.260023,26.594707,25.384207,28.32878,23.717089,26.074703,23.429382,23.21092,19.901245,18.785666,19.255096,22.524698,25.015068,26.611767,25.885876,29.159277,28.011124,28.30126,24.808146,22.143562,18.86804,17.972794,18.820045,21.593458,24.985052,27.298914,27.536308,29.24517,25.01512,24.957787,24.290081,22.692545,19.171387,18.336329,18.624474,22.285172,24.078348,25.71534,27.122349,24.698082,26.802687,23.6222,23.802744,23.088533,20.334625,18.002459,19.21179,21.992603,23.979599,25.524168,25.807285,28.162338,24.01862,27.399881,25.9661,22.9917,19.657028,17.395895,18.25425,21.805416,24.815662,25.458397,26.060835,43602
24.363052,24.5159,23.277193,20.606104,17.933695,18.209635,17.395891,21.474676,22.804283,24.974075,26.12893,26.324562,23.628098,22.62824,19.123661,21.555183,19.937536,18.89503,18.584997,22.377838,24.87073,25.223291,23.916994,26.535221,27.200542,27.682535,21.595448,21.648232,19.542234,18.742308,18.369541,22.977592,25.120144,27.172947,26.083017,26.456665,27.41316,26.156462,24.177938,22.65021,18.758066,17.819647,18.485971,22.65004,24.735065,26.80518,26.156271,27.53866,24.303394,22.122732,23.855566,22.03921,19.736462,17.876217,19.033236,21.715889,25.51819,27.492373,25.98084,24.627884,22.778135,27.266743,25.86775,22.997599,20.272411,17.960257,18.65793,21.993773,24.703457,27.070646,27.037271,23.630245,26.639866,26.785797,23.929628,23.265228,18.737907,17.889307,18.30047,21.608284,22.579199,25.860716,26.708477,25.414345,22.108667,23.403223,23.91584,22.822622,20.291054,18.473125,18.666622,22.64143,25.260384,26.592566,25.396666,28.345406,23.781189,26.09746,23.435822,23.202316,19.88631,18.772795,19.252111,22.516832,25.012049,26.610912,25.888823,29.178848,28.034039,28.316504,24.804327,22.139284,18.855495,17.960447,18.811018,21.582216,24.979557,27.298126,27.546362,29.261654,25.046497,24.995213,24.287048,22.689657,19.162214,18.322638,18.615189,22.275007,24.077953,25.72018,27.136332,24.738817,26.828053,23.670696,23.82371,23.085344,20.32231,17.99001,19.203491,21.98411,23.978825,25.53647,25.818682,28.19269,24.039282,27.41657,25.96195,22.979338,19.639738,17.37955,18.250027,21.794003,24.8193,25.479939,26.08105,43604
24.363052,24.5159,23.277193,20.606104,17.933695,18.209635,17.395891,21.474676,22.804283,24.974075,26.12893,26.324562,23.628098,22.62824,19.123661,21.555183,19.937536,18.89503,18.584997,22.377838,24.87073,25.223291,23.916994,26.535221,27.200542,27.682535,21.595448,21.648232,19.542234,18.742308,18.369541,22.977592,25.120144,27.172947,26.083017,26.456665,27.41316,26.156462,24.177938,22.65021,18.758066,17.819647,18.485971,22.65004,24.735065,26.80518,26.156271,27.53866,24.303394,22.122732,23.855566,22.03921,19.736462,17.876217,19.033236,21.715889,25.51819,27.492373,25.98084,24.627884,22.778135,27.266743,25.86775,22.997599,20.272411,17.960257,18.65793,21.993773,24.703457,27.070646,27.037271,23.630245,26.639866,26.785797,23.929628,23.265228,18.737907,17.889307,18.30047,21.608284,22.579199,25.860716,26.708477,25.414345,22.108667,23.403223,23.91584,22.822622,20.291054,18.473125,18.666622,22.64143,25.260384,26.592566,25.396666,28.345406,23.781189,26.09746,23.435822,23.202316,19.88631,18.772795,19.252111,22.516832,25.012049,26.610912,25.888823,29.178848,28.034039,28.316504,24.804327,22.139284,18.855495,17.960447,18.811018,21.582216,24.979557,27.298126,27.546362,29.261654,25.046497,24.995213,24.287048,22.689657,19.162214,18.322638,18.615189,22.275007,24.077953,25.72018,27.136332,24.738817,26.828053,23.670696,23.82371,23.085344,20.32231,17.99001,19.203491,21.98411,23.978825,25.53647,25.818682,28.19269,24.039282,27.41657,25.96195,22.979338,19.639738,17.37955,18.250027,21.794003,24.8193,25.479939,26.08105,43606
24.363052,24.5159,23.277193,20.606104,17.933695,18.209635,17.395891,21.474676,22.804283,24.974075,26.12893,26.324562,23.628098,22.62824,19.123661,21.555183,19.937536,18.89503,18.584997,22.377838,24.87073,25.223291,23.916994,26.535221,27.200542,27.682535,21.595448,21.648232,19.542234,18.742308,18.369541,22.977592,25.120144,27.172947,26.083017,26.456665,27.41316,26.156462,24.177938,22.65021,18.758066,17.819647,18.485971,22.65004,24.735065,26.80518,26.156271,27.53866,24.303394,22.122732,23.855566,22.03921,19.736462,17.876217,19.033236,21.715889,25.51819,27.492373,25.98084,24.627884,22.778135,27.266743,25.86775,22.997599,20.272411,17.960257,18.65793,21.993773,24.703457,27.070646,27.037271,23.630245,26.639866,26.785797,23.929628,23.265228,18.737907,17.889307,18.30047,21.608284,22.579199,25.860716,26.708477,25.414345,22.108667,23.403223,23.91584,22.822622,20.291054,18.473125,18.666622,22.64143,25.260384,26.592566,25.396666,28.345406,23.781189,26.09746,23.435822,23.202316,19.88631,18.772795,19.252111,22.516832,25.012049,26.610912,25.888823,29.178848,28.034039,28.316504,24.804327,22.139284,18.855495,17.960447,18.811018,21.582216,24.979557,27.298126,27.546362,29.261654,25.046497,24.995213,24.287048,22.689657,19.162214,18.322638,18.615189,22.275007,24.077953,25.72018,27.136332,24.738817,26.828053,23.670696,23.82371,23.085344,20.32231,17.99001,19.203491,21.98411,23.978825,25.53647,25.818682,28.19269,24.039282,27.41657,25.96195,22.979338,19.639738,17.37955,18.250027,21.794003,24.8193,25.479939,26.08105,43608
24.363052,24.5159,23.277193,20.606104,17.933695,18.209635,17.395891,21.474676,22.804283,24.974075,26.12893,26.324562,23.628098,22.62824,19.123661,21.555183,19.937536,18.89503,18.584997,22.377838,24.87073,25.223291,23.916994,26.535221,27.200542,27.682535,21.595448,21.648232,19.542234,18.742308,18.369541,22.977592,25.120144,27.172947,26.083017,26.456665,27.41316,26.156462,24.177938,22.65021,18.758066,17.819647,18.485971,22.65004,24.735065,26.80518,26.156271,27.53866,24.303394,22.122732,23.855566,22.03921,19.736462,17.876217,19.033236,21.715889,25.51819,27.492373,25.98084,24.627884,22.778135,27.266743,25.86775,22.997599,20.272411,17.960257,18.65793,21.993773,24.703457,27.070646,27.037271,23.630245,26.639866,26.785797,23.929628,23.265228,18.737907,17.889307,18.30047,21.608284,22.579199,25.860716,26.708477,25.414345,22.108667,23.403223,23.91584,22.822622,20.291054,18.473125,18.666622,22.64143,25.260384,26.592566,25.396666,28.345406,23.781189,26.09746,23.435822,23.202316,19.88631,18.772795,19.252111,22.516832,25.012049,26.610912,25.888823,29.178848,28.034039,28.316504,24.804327,22.139284,18.855495,17.960447,18.811018,21.582216,24.979557,27.298126,27.546362,29.261654,25.046497,24.995213,24.287048,22.689657,19.162214,18.322638,18.615189,22.275007,24.077953,25.72018,27.136332,24.738817,26.828053,23.670696,23.82371,23.085344,20.32231,17.99001,19.203491,21.98411,23.978825,25.53647,25.818682,28.19269,24.039282,27.41657,25.96195,22.979338,19.639738,17.37955,18.250027,21.794003,24.8193,25.479939,26.08105,43610
