201001,201002,201003,201004,201005,201006,201007,201008,201009,201010,201011,201012,201101,201102,201103,201104,201105,201106,201107,201108,201109,201110,201111,201112,201201,201202,201203,201204,201205,201206,201207,201208,201209,201210,201211,201212,201301,201302,201303,201304,201305,201306,201307,201308,201309,201310,201311,201312,201401,201402,201403,201404,201405,201406,201407,201408,201409,201410,201411,201412,201501,201502,201503,201504,201505,201506,201507,201508,201509,201510,201511,201512,201601,201602,201603,201604,201605,201606,201607,201608,201609,201610,201611,201612,201701,201702,201703,201704,201705,201706,201707,201708,201709,201710,201711,201712,201801,201802,201803,201804,201805,201806,201807,201808,201809,201810,201811,201812,201901,201902,201903,201904,201905,201906,201907,201908,201909,201910,201911,201912,202001,202002,202003,202004,202005,202006,202007,202008,202009,202010,202011,202012,202101,202102,202103,202104,202105,202106,202107,202108,202109,202110,202111,202112,202201,202202,202203,202204,202205,202206,202207,202208,202209,202210,202211,202212,core_number
171.76476,204.45541,57.826782,29.537395,21.856333,7.273929,1.9575874,0.0,6.1593103,53.123634,36.298416,101.778496,253.55296,171.50044,319.50928,3.3961635,0.08313933,2.7150455,0.0,0.04125223,0.0,36.722794,211.36841,108.929375,67.308136,45.227764,228.19322,41.042683,0.0,0.27026922,0.49873114,0.008622552,2.4430199,1.242183,79.24533,89.26424,37.833282,58.00316,40.40202,4.023292,9.919081,0.01248718,0.0,1.5248222e-05,0.0,0.57211524,95.667015,32.29528,271.60416,314.43472,114.942764,3.2549994,1.4857233e-05,0.0,0.0,0.004381714,0.0,0.004262612,53.8003,230.06493,311.4915,37.484913,1.7196707,0.00013849397,0.38785064,0.79246205,0.0,1.8510792,0.0,0.014045477,6.309016,515.1312,55.06643,27.377588,76.59823,1.9538404,8.211623,1.0467672,2.7543557,0.45811358,32.880356,31.599344,28.89691,106.62042,219.79933,103.74355,38.793842,0.0,0.0,0.0,0.3742149,0.0,0.0,0.509541,80.01628,35.561275,147.50732,63.328907,48.99415,6.636995,0.22393957,0.0,0.0,0.0,0.0,18.804977,32.559784,1.9938241,11.734704,3.429057,32.46451,0.3010981,1.5487319,0.0,0.0,0.0,0.0,2.3838656,5.3195868,10.790364,153.3999,143.26949,69.62607,0.6940599,4.0894933,0.0,0.0,0.0,4.2784853,25.606014,1.8878405,246.91475,22.61892,117.549355,37.14108,0.07729402,0.088310845,5.1297197,0.0,0.0,0.0,20.409657,68.93466,26.790022,187.02597,5.3702884,4.9529862,0.02954893,0.0,14.861487,18.33925,0.53373426,9.092849,61.258114,97.41689,179.04187,43594
171.76476,204.45541,57.826782,29.537395,21.856333,7.273929,1.9575874,0.0,6.1593103,53.123634,36.298416,101.778496,253.55296,171.50044,319.50928,3.3961635,0.08313933,2.7150455,0.0,0.04125223,0.0,36.722794,211.36841,108.929375,67.308136,45.227764,228.19322,41.042683,0.0,0.27026922,0.49873114,0.008622552,2.4430199,1.242183,79.24533,89.26424,37.833282,58.00316,40.40202,4.023292,9.919081,0.01248718,0.0,1.5248222e-05,0.0,0.57211524,95.667015,32.29528,271.60416,314.43472,114.942764,3.2549994,1.4857233e-05,0.0,0.0,0.004381714,0.0,0.004262612,53.8003,230.06493,311.4915,37.484913,1.7196707,0.00013849397,0.38785064,0.79246205,0.0,1.8510792,0.0,0.014045477,6.309016,515.1312,55.06643,27.377588,76.59823,1.9538404,8.211623,1.0467672,2.7543557,0.45811358,32.880356,31.599344,28.89691,106.62042,219.79933,103.74355,38.793842,0.0,0.0,0.0,0.3742149,0.0,0.0,0.509541,80.01628,35.561275,147.50732,63.328907,48.99415,6.636995,0.22393957,0.0,0.0,0.0,0.0,18.804977,32.559784,1.9938241,11.734704,3.429057,32.46451,0.3010981,1.5487319,0.0,0.0,0.0,0.0,2.3838656,5.3195868,10.790364,153.3999,143.26949,69.62607,0.6940599,4.0894933,0.0,0.0,0.0,4.2784853,25.606014,1.8878405,246.91475,22.61892,117.549355,37.14108,0.07729402,0.088310845,5.1297197,0.0,0.0,0.0,20.409657,68.93466,26.790022,187.02597,5.3702884,4.9529862,0.02954893,0.0,14.861487,18.33925,0.53373426,9.092849,61.258114,97.41689,179.04187,43596
171.76476,204.45541,57.826782,29.537395,21.856333,7.273929,1.9575874,0.0,6.1593103,53.123634,36.298416,101.778496,253.55296,171.50044,319.50928,3.3961635,0.08313933,2.7150455,0.0,0.04125223,0.0,36.722794,211.36841,108.929375,67.308136,45.227764,228.19322,41.042683,0.0,0.27026922,0.49873114,0.008622552,2.4430199,1.242183,79.24533,89.26424,37.833282,58.00316,40.40202,4.023292,9.919081,0.01248718,0.0,1.5248222e-05,0.0,0.57211524,95.667015,32.29528,271.60416,314.43472,114.942764,3.2549994,1.4857233e-05,0.0,0.0,0.004381714,0.0,0.004262612,53.8003,230.06493,311.4915,37.484913,1.7196707,0.00013849397,0.38785064,0.79246205,0.0,1.8510792,0.0,0.014045477,6.309016,515.1312,55.06643,27.377588,76.59823,1.9538404,8.211623,1.0467672,2.7543557,0.45811358,32.880356,31.599344,28.89691,106.62042,219.79933,103.74355,38.793842,0.0,0.0,0.0,0.3742149,0.0,0.0,0.509541,80.01628,35.561275,147.50732,63.328907,48.99415,6.636995,0.22393957,0.0,0.0,0.0,0.0,18.804977,32.559784,1.9938241,11.734704,3.429057,32.46451,0.3010981,1.5487319,0.0,0.0,0.0,0.0,2.3838656,5.3195868,10.790364,153.3999,143.26949,69.62607,0.6940599,4.0894933,0.0,0.0,0.0,4.2784853,25.606014,1.8878405,246.91475,22.61892,117.549355,37.14108,0.07729402,0.088310845,5.1297197,0.0,0.0,0.0,20.409657,68.93466,26.790022,187.02597,5.3702884,4.9529862,0.02954893,0.0,14.861487,18.33925,0.53373426,9.092849,61.258114,97.41689,179.04187,43598
171.76476,204.45541,57.826782,29.537395,21.856333,7.273929,1.9575874,0.0,6.1593103,53.123634,36.298416,101.778496,253.55296,171.50044,319.50928,3.3961635,0.08313933,2.7150455,0.0,0.04125223,0.0,36.722794,211.36841,108.929375,67.308136,45.227764,228.19322,41.042683,0.0,0.27026922,0.49873114,0.008622552,2.4430199,1.242183,79.24533,89.26424,37.833282,58.00316,40.40202,4.023292,9.919081,0.01248718,0.0,1.5248222e-05,0.0,0.57211524,95.667015,32.29528,271.60416,314.43472,114.942764,3.2549994,1.4857233e-05,0.0,0.0,0.004381714,0.0,0.004262612,53.8003,230.06493,311.4915,37.484913,1.7196707,0.00013849397,0.38785064,0.79246205,0.0,1.8510792,0.0,0.014045477,6.309016,515.1312,55.06643,27.377588,76.59823,1.9538404,8.211623,1.0467672,2.7543557,0.45811358,32.880356,31.599344,28.89691,106.62042,219.79933,103.74355,38.793842,0.0,0.0,0.0,0.3742149,0.0,0.0,0.509541,80.01628,35.561275,147.50732,63.328907,48.99415,6.636995,0.22393957,0.0,0.0,0.0,0.0,18.804977,32.559784,1.9938241,11.734704,3.429057,32.46451,0.3010981,1.5487319,0.0,0.0,0.0,0.0,2.3838656,5.3195868,10.790364,153.3999,143.26949,69.62607,0.6940599,4.0894933,0.0,0.0,0.0,4.2784853,25.606014,1.8878405,246.91475,22.61892,117.549355,37.14108,0.07729402,0.088310845,5.1297197,0.0,0.0,0.0,20.409657,68.93466,26.790022,187.02597,5.3702884,4.9529862,0.02954893,0.0,14.861487,18.33925,0.53373426,9.092849,61.258114,97.41689,179.04187,43600
171.76476,204.45541,57.826782,29.537395,21.856333,7.273929,1.9575874,0.0,6.1593103,53.123634,36.298416,101.778496,253.55296,171.50044,319.50928,3.3961635,0.08313933,2.7150455,0.0,0.04125223,0.0,36.722794,211.36841,108.929375,67.308136,45.227764,228.19322,41.042683,0.0,0.27026922,0.49873114,0.008622552,2.4430199,1.242183,79.24533,89.26424,37.833282,58.00316,40.40202,4.023292,9.919081,0.01248718,0.0,1.5248222e-05,0.0,0.57211524,95.667015,32.29528,271.60416,314.43472,114.942764,3.2549994,1.4857233e-05,0.0,0.0,0.004381714,0.0,0.004262612,53.8003,230.06493,311.4915,37.484913,1.7196707,0.00013849397,0.38785064,0.79246205,0.0,1.8510792,0.0,0.014045477,6.309016,515.1312,55.06643,27.377588,76.59823,1.9538404,8.211623,1.0467672,2.7543557,0.45811358,32.880356,31.599344,28.89691,106.62042,219.79933,103.74355,38.793842,0.0,0.0,0.0,0.3742149,0.0,0.0,0.509541,80.01628,35.561275,147.50732,63.328907,48.99415,6.636995,0.22393957,0.0,0.0,0.0,0.0,18.804977,32.559784,1.9938241,11.734704,3.429057,32.46451,0.3010981,1.5487319,0.0,0.0,0.0,0.0,2.3838656,5.3195868,10.790364,153.3999,143.26949,69.62607,0.6940599,4.0894933,0.0,0.0,0.0,4.2784853,25.606014,1.8878405,246.91475,22.61892,117.549355,37.14108,0.07729402,0.088310845,5.1297197,0.0,0.0,0.0,20.409657,68.93466,26.790022,187.02597,5.3702884,4.9529862,0.02954893,0.0,14.861487,18.33925,0.53373426,9.092849,61.258114,97.41689,179.04187,43602
169.72685,203.39456,54.692295,27.670242,21.781221,6.779841,2.1915162,0.0,6.3006234,50.842937,36.347958,99.277374,248.6052,169.35416,321.7427,3.861798,0.06992171,2.7725449,0.0,0.03394646,0.0,36.11712,209.0964,108.569046,65.83441,47.11901,225.87053,41.67558,0.0,0.27945316,0.5984635,0.003578261,2.312084,1.2009454,77.112686,89.29438,37.627148,57.62587,38.961147,4.0770335,9.811661,0.0060056094,0.0,0.0,0.0,0.530316,91.84895,31.75785,267.437,312.36755,114.55216,3.034267,0.0,0.0,0.0,0.00029755002,0.0,1.3816643e-08,52.361214,226.37245,310.5262,38.29614,1.71139,0.0,0.436901,0.9092091,0.0,1.9272716,0.0,0.003031867,6.179777,508.7314,54.040966,26.585825,76.21522,1.8317384,8.333631,1.249325,3.1605394,0.5448188,32.284397,31.810406,28.734324,112.0938,220.04884,101.77481,37.67547,0.0,0.0,0.0,0.5250579,0.0,0.0,0.5705198,80.25052,34.48975,145.3409,61.324375,48.71865,6.455698,0.18987203,0.0,0.0,0.0,0.0,19.398966,32.076096,1.864235,11.277188,3.2370594,31.822495,0.26647383,1.6037154,0.0,0.0,0.0,0.0,2.3166766,5.4039726,10.596771,152.79579,139.52776,72.09991,0.6357812,3.9959815,0.0,0.0,0.0,4.3121753,25.0161,1.8091345,242.13158,22.454773,116.06962,36.311573,0.05598636,0.08576873,5.0569057,0.0,0.0,0.0,19.766953,68.910355,26.134893,188.40009,5.1758866,4.7004623,0.016742239,0.0,15.15507,18.156387,0.5533786,9.24795,61.851494,96.94544,180.7142,43604
169.72685,203.39456,54.692295,27.670242,21.781221,6.779841,2.1915162,0.0,6.3006234,50.842937,36.347958,99.277374,248.6052,169.35416,321.7427,3.861798,0.06992171,2.7725449,0.0,0.03394646,0.0,36.11712,209.0964,108.569046,65.83441,47.11901,225.87053,41.67558,0.0,0.27945316,0.5984635,0.003578261,2.312084,1.2009454,77.112686,89.29438,37.627148,57.62587,38.961147,4.0770335,9.811661,0.0060056094,0.0,0.0,0.0,0.530316,91.84895,31.75785,267.437,312.36755,114.55216,3.034267,0.0,0.0,0.0,0.00029755002,0.0,1.3816643e-08,52.361214,226.37245,310.5262,38.29614,1.71139,0.0,0.436901,0.9092091,0.0,1.9272716,0.0,0.003031867,6.179777,508.7314,54.040966,26.585825,76.21522,1.8317384,8.333631,1.249325,3.1605394,0.5448188,32.284397,31.810406,28.734324,112.0938,220.04884,101.77481,37.67547,0.0,0.0,0.0,0.5250579,0.0,0.0,0.5705198,80.25052,34.48975,145.3409,61.324375,48.71865,6.455698,0.18987203,0.0,0.0,0.0,0.0,19.398966,32.076096,1.864235,11.277188,3.2370594,31.822495,0.26647383,1.6037154,0.0,0.0,0.0,0.0,2.3166766,5.4039726,10.596771,152.79579,139.52776,72.09991,0.6357812,3.9959815,0.0,0.0,0.0,4.3121753,25.0161,1.8091345,242.13158,22.454773,116.06962,36.311573,0.05598636,0.08576873,5.0569057,0.0,0.0,0.0,19.766953,68.910355,26.134893,188.40009,5.1758866,4.7004623,0.016742239,0.0,15.15507,18.156387,0.5533786,9.24795,61.851494,96.94544,180.7142,43606
169.72685,203.39456,54.692295,27.670242,21.781221,6.779841,2.1915162,0.0,6.3006234,50.842937,36.347958,99.277374,248.6052,169.35416,321.7427,3.861798,0.06992171,2.7725449,0.0,0.03394646,0.0,36.11712,209.0964,108.569046,65.83441,47.11901,225.87053,41.67558,0.0,0.27945316,0.5984635,0.003578261,2.312084,1.2009454,77.112686,89.29438,37.627148,57.62587,38.961147,4.0770335,9.811661,0.0060056094,0.0,0.0,0.0,0.530316,91.84895,31.75785,267.437,312.36755,114.55216,3.034267,0.0,0.0,0.0,0.00029755002,0.0,1.3816643e-08,52.361214,226.37245,310.5262,38.29614,1.71139,0.0,0.436901,0.9092091,0.0,1.9272716,0.0,0.003031867,6.179777,508.7314,54.040966,26.585825,76.21522,1.8317384,8.333631,1.249325,3.1605394,0.5448188,32.284397,31.810406,28.734324,112.0938,220.04884,101.77481,37.67547,0.0,0.0,0.0,0.5250579,0.0,0.0,0.5705198,80.25052,34.48975,145.3409,61.324375,48.71865,6.455698,0.18987203,0.0,0.0,0.0,0.0,19.398966,32.076096,1.864235,11.277188,3.2370594,31.822495,0.26647383,1.6037154,0.0,0.0,0.0,0.0,2.3166766,5.4039726,10.596771,152.79579,139.52776,72.09991,0.6357812,3.9959815,0.0,0.0,0.0,4.3121753,25.0161,1.8091345,242.13158,22.454773,116.06962,36.311573,0.05598636,0.08576873,5.0569057,0.0,0.0,0.0,19.766953,68.910355,26.134893,188.40009,5.1758866,4.7004623,0.016742239,0.0,15.15507,18.156387,0.5533786,9.24795,61.851494,96.94544,180.7142,43608
169.72685,203.39456,54.692295,27.670242,21.781221,6.779841,2.1915162,0.0,6.3006234,50.842937,36.347958,99.277374,248.6052,169.35416,321.7427,3.861798,0.06992171,2.7725449,0.0,0.03394646,0.0,36.11712,209.0964,108.569046,65.83441,47.11901,225.87053,41.67558,0.0,0.27945316,0.5984635,0.003578261,2.312084,1.2009454,77.112686,89.29438,37.627148,57.62587,38.961147,4.0770335,9.811661,0.0060056094,0.0,0.0,0.0,0.530316,91.84895,31.75785,267.437,312.36755,114.55216,3.034267,0.0,0.0,0.0,0.00029755002,0.0,1.3816643e-08,52.361214,226.37245,310.5262,38.29614,1.71139,0.0,0.436901,0.9092091,0.0,1.9272716,0.0,0.003031867,6.179777,508.7314,54.040966,26.585825,76.21522,1.8317384,8.333631,1.249325,3.1605394,0.5448188,32.284397,31.810406,28.734324,112.0938,220.04884,101.77481,37.67547,0.0,0.0,0.0,0.5250579,0.0,0.0,0.5705198,80.25052,34.48975,145.3409,61.324375,48.71865,6.455698,0.18987203,0.0,0.0,0.0,0.0,19.398966,32.076096,1.864235,11.277188,3.2370594,31.822495,0.26647383,1.6037154,0.0,0.0,0.0,0.0,2.3166766,5.4039726,10.596771,152.79579,139.52776,72.09991,0.6357812,3.9959815,0.0,0.0,0.0,4.3121753,25.0161,1.8091345,242.13158,22.454773,116.06962,36.311573,0.05598636,0.08576873,5.0569057,0.0,0.0,0.0,19.766953,68.910355,26.134893,188.40009,5.1758866,4.7004623,0.016742239,0.0,15.15507,18.156387,0.5533786,9.24795,61.851494,96.94544,180.7142,43610
